order_id,creation_date,order_value,country_id,status_id,category_id
lX22q14otGJGVnI/jUeovKvApFzXDPpm3U62xjVRTzE=,04.05.20,58.49372385,1,1,1
IrQVz4vo0o/sDtZepFuMaqt/PFZ32nso0eGr1oa67kw=,18.04.20,20.83682008,1,1,1
nluswzibfgKCbboUpftAOnPNqn4BO4hfXJOSm06VJcE=,28.03.20,33.38912134,1,1,1
6jWQQ9vqW559MzgwSwTLDD16Yy2aMFmDdFLZJYkzSus=,02.04.20,50.12552301,1,1,1
FhYTaxOqgqRNFDZ6HZCjVRW2n0ROnvHE5BbHDIRgQCs=,09.05.20,75.23012552,1,1,2
z+XrWzNDStNcsN4eU8I9avChrqU9LCXkNbrO3gH7n1g=,18.04.20,175.6485356,1,1,2
ejR+8wwsFBXO9+4hxaXg5VlHnPeJ5BEGHtLfqV88N48=,09.04.20,19.16317992,2,1,1
pCnxlTE3CMoNMWT2Qu/AF04XNlD5JrP2khCa04VsrgY=,16.05.20,23.34728033,1,1,2
5UypdjSvRUVP6PNBcuNTWlMQwGbLenr2K49p2ptXJHk=,24.05.20,66.86192469,1,1,1
ORCZ42IMg+XoR8YyNZG2dVo4Rr8qdeFHB99Vk/EbAiY=,26.03.20,50.12552301,1,1,2
1M2CVfA5gAk3JQpEljfiHNw/k5aPCmXRBTKDtuPFxXg=,01.05.20,12.46861925,1,2,4
JOIx5fRM+BuVTGj+blNOExrSpx/KZydw2rRVuA6MsMw=,01.03.20,27.53138075,1,1,1
LC4U/9gJKDc8jmHqGt+qMPCgm7YFv6wekFkTj2UbNm8=,27.03.20,75.14644351,1,1,2
wCNKe4/pyVOr6eQG8P/Y61c06G50Muwn5SlElG4R8w0=,17.03.20,50.12552301,1,1,1
SdTuaN4K+zVhCIT2r0jNp+e9J2YO0vBtlB6WUbbFJXo=,20.03.20,37.57322176,1,1,1
oBQinXxswIITcOuLjeHIKv7ZDi29NcaDAVaAnewOxuk=,24.03.20,20.83682008,1,1,1
Anby/mh/pFOgWGGEY6GfG6+hRVvAGWd4NWyw0MRS1bg=,10.03.20,10.79497908,1,1,1
I3wKqxdhtNdr1qOmF3HnVuRDWS8H3D5ky4fiwbouYNc=,14.05.20,37.57322176,1,1,1
i+IUT67VOd9MNR2uZHrh7iLRBSwxyxs+xoZq6tYVU84=,12.03.20,25.0209205,1,1,1
zYp93IpNEkb6DdqFd40eQAX4MjS1cH2hl+TAlC5cK6Q=,28.03.20,50.12552301,1,1,1
qby6EFezhUKBUD8JdHwAFJeHSYCkC0ksuPKmv5UeYV0=,24.05.20,41.75732218,1,2,2
kXlSeG5xpiWQ1n+rPUUfjTVItyFbioN9gTKCjkg3EDU=,18.03.20,33.38912134,1,1,1
XjxUvbcfc9xX7YSHAm8Ew/eJ5F27qGGun/ccGvkR570=,19.05.20,54.30962343,1,1,2
89IqufX/lIDo1tnElMQAg6OpcMZp4bVKK69g8PyrUCI=,04.03.20,50.12552301,1,3,2
rkcK++C+0mesJe9GbmbQn1tABf4n1OdkcHdnb8p3N68=,09.03.20,73.38912134,1,1,1
aOX9VnwyWP63Yr8A4maRZq5zK458DLo3tsWXDhgfQF8=,15.04.20,29.20502092,1,1,1
WIBFcYsXlFDeuriC4h4ewJFw0CsJVYBXpoCa4zf8nok=,17.04.20,66.86192469,1,1,1
7o95xhoh577XBMveNqL69XSkc8OZvNdAaPmmgOlyBI0=,04.03.20,33.38912134,1,1,1
JIq72LLo/kNmKcWVQ7CMCsIa1WjV7N4pzCdBvAZ36Hk=,29.04.20,27.53138075,1,1,1
B1pzJe7ptVxZXuxq/787lSQwW4d2YgokBqjTeVSWE10=,06.03.20,16.65271967,1,1,1
nZRisQdN4hKL1MCEkY6QXmgmYYOa0Kng4Q4bRGOZ0Po=,20.05.20,50.12552301,1,1,1
xS0p3ngcuaM7DJ5otAstgkWqaSf+pwsC7/H35UVqYYo=,14.04.20,75.23012552,1,1,1
Ywd88//Rd2NtYOlsUMJb06im9iEpeB4mzmh115XxVnE=,07.03.20,20.83682008,1,1,1
asOqoFcr7Grcp0Dtd3OKl95Py5wVc9LKtd71JKK8XzU=,07.05.20,108.7029289,1,1,1
VZrT6JI66Hy1ZWZWIf66b8ZY2ysKu0b3CZkuptW6aS8=,01.04.20,66.86192469,1,2,1
MX0VO3C+pkVdHrjv6mOsSRcj6bS9/B40URIbzUQAs4c=,07.04.20,33.38912134,1,1,1
F9TXEdfO8iuG1V8b+sL1oCNqca4WGYYSxW4HAfaZF8E=,03.03.20,41.75732218,2,1,1
XQ1qRUeilewcxT37q5AqTAbgA8xEyQMLaRUdFlcYvZQ=,04.05.20,75.23012552,1,1,1
lpLVqrL/HkKLMJiClqPDWIMCaPu5CmwdhJAvER+82lM=,24.04.20,58.49372385,1,1,2
ANsMupbn5Nu+rpG3RKFs+BXZnzkH4FchuloE1yGzXzA=,17.05.20,14.9790795,1,1,1
M9IxFZt8dTDFuNhnUm6j5xMksmdYim9qSMrAYJ/3sv8=,01.04.20,19.16317992,1,1,1
EhC7k+ZagE0dNavjy13GhVFSO8c73TME0Z/JyTajc0c=,02.03.20,70.9623431,1,1,1
3LG8SM6UxMvnExtt7WBmMGGpyBjs4WxniHz+43B/53M=,20.04.20,83.51464435,2,1,1
TA2Iewe7GBUXRFM8/GTQ6/xD4e620HxdqhZePeQCVQA=,01.03.20,41.75732218,1,1,2
5KGGRioKLm7SeyVJ19TQRPZc4Oz9QliRj3wMIoQPE24=,16.04.20,20.83682008,1,1,1
wumLO0TNRXQ6XsGOlBlfnBxi5X5/dVIcnV/zjW/Tkw0=,12.05.20,33.38912134,1,1,1
0Lz0Zmczya6z3DpPkDiI56i+EQdut1N1Bn4OvKkEzJs=,22.03.20,83.59832636,1,2,1
q7ye+J7aWUfF9Dcnp4EAS/pj959qZrWRdeO6P1yG4uk=,01.05.20,24.93723849,1,1,1
bqY3GKMTdqMMg6PlqcIV0IwkGWozPXbsXBViEie63UU=,23.03.20,58.49372385,1,1,5
y7n2bGyehnGa3EYJWCrkEY7vX3EhXLKuQkJIkENoH9s=,21.05.20,44.18410042,2,1,1
ho4WEATz7YdZ1smDWyQwqdEJnVHkNwhXtgEsek4BxM4=,16.05.20,33.30543933,1,1,5
UJZ5684VP3JYnMHMGM0iFotqb5JtgOyxxdepdZO0J38=,20.05.20,20.83682008,1,1,4
XhnStNDizVCd6gPuuVuZdOPeJPuulrkBi524vyTT0AA=,07.04.20,10.79497908,2,1,1
+L03nrvuoHqiaNDTyAaXl4cjZLi8AdIDElHbXVVYF1U=,14.03.20,41.75732218,1,1,1
xipRtFNbErjjyp6eBFkFP/PxFFong51+U45X4p8fXWE=,02.05.20,29.20502092,1,1,1
0vwB+sZSxMkfYgygpxVYkYiAmUYqR+ylv13LO8zT4Oo=,14.04.20,66.77824268,1,1,2
DlGZ24xwdYsnuv0a13hebQQhtHg9ff3gqZPO1LILwN8=,08.04.20,29.20502092,1,1,2
z67yL3+WdxHBAL7ZCud44KWZQdRePBmiq1nHeCIBHJw=,17.05.20,12.46861925,1,1,4
qSViWj6anmsY+R4Nb00eQ4bPHv+L61xzQrRRUJZA4QE=,20.04.20,33.38912134,1,1,1
uMQw7fBIjl5gkejAnn6xXbYdPhXH15A7GoKrTgPvPE4=,13.05.20,58.49372385,1,1,1
rrty3Li7eTFqfgzFLrtqK7avpcuANPzr+foApLv4Sxw=,07.04.20,12.46861925,1,2,2
IYQT1TPb7uHWz2GqS2loaFjwhIY1naRAsk4yjtjpeSQ=,20.04.20,29.20502092,1,2,1
raBtG7sF88s3Yj7WNAYybm8aFtqJARlNhv8aMOMHsM8=,05.03.20,42.51046025,1,1,1
67mXBTBTTpNbhDqFLnAMiPm2SJ7TArLq/JHuyEZw7fU=,31.03.20,200.5857741,1,1,2
PuZv6PJuasSDaZDZz+GMRPLycIFOP9/DGc3Z0Y5zIUQ=,14.04.20,41.75732218,1,1,1
2N4PQFF/BMLWjO5METWgQS1CXYQfDcMlr/3bmNuF82M=,10.03.20,34.14225941,1,1,2
CwUiDRP+ThDsd9DVNXlaxzhc17aVOnHE1yQYDZbc310=,29.03.20,66.86192469,1,1,1
Pe0Hj8ptZuW4zanzb3jES6CSIxzgbEsvU1eJOIlfvj0=,05.04.20,12.46861925,1,2,1
7eSBxqNOo1OsP4IhRJQ3ket47PNIjR7djCj9G2mVok8=,04.05.20,58.49372385,1,1,1
DH9YMFzVxqpnjBEr4iJxIYMawUD/uPjF2eZf/Su9Fm8=,13.05.20,33.38912134,1,1,1
dSPO68QuSWffz5hFwsdvIVdSupmkvh15AEGrdkT0P1o=,08.03.20,29.958159,1,1,1
pAFvtjIUP2gtw1iFDoTYrFVTogjLGcJM7trI9NBYY/A=,05.03.20,19.16317992,1,2,2
szrLSkHCPhXH7kR06y/TDEYX/EKkiajOQFCchyhaS7g=,12.03.20,2031.464435,1,2,2
cswPjyOsOsWKU/8+/jCmavYTjm5hG1HgTxRlSBmEDHs=,13.03.20,19.16317992,1,1,2
zaMDpX+9BwHFIdPWHqoXed/ZnQrn2LvChsEedGFdVsQ=,11.03.20,19.16317992,1,2,2
Bxzjb02rBGP2XnCXldgNt8l7Os3mOONw12dp5i4XDzs=,22.03.20,41.75732218,1,1,1
/3zpMFKPLXf92ncJmJOWuc2aGh2orwcX8Ir0h+YdUcA=,26.03.20,41.75732218,1,2,1
AqcowoO9vf5MhkHVzv1DS6DtUYMPjCL6Oj80yxdAMUk=,12.03.20,25.0209205,1,1,1
GSjK50adtViq0IMzrgv3Ok2Upx05Ue2AGyMuzNWa3pE=,12.03.20,33.30543933,1,1,1
2V7YLl5hMcvXY/Fsr25WxWuH6zUiUN3xknuRlnsfsI0=,25.05.20,45.94142259,1,1,5
2X7A1vA2lLcuVlHwHlNyrVbMulwvdSNML38qNYNcPeA=,31.03.20,29.20502092,1,2,2
VnKyTCy/MlqkrFeie27OKrugKW0qRABtrM3w0vXG7dg=,19.04.20,45.94142259,1,1,1
nSMPXCc20O5NAhy9mmKSrPqDhA5kbcFPNaFvkTjPo4w=,05.05.20,14.9790795,1,1,1
6ATC4k5/U5YPTkJB+CQkrdi8Vhi97yblg12YB/A/EGY=,17.05.20,50.12552301,1,1,1
19rPGpi/+sSeJUXC0v69VhVeRBi+7rqrspROogQy8AM=,31.03.20,29.20502092,1,1,1
kUJ0x/pB3BOSf0QpqieDYVnwTQ/R7xFLQy06BGRCd8M=,29.03.20,14.89539749,1,1,1
llxg0jvijl7SOeszensuVtkzH8Fdv8X203wcn11qBxQ=,14.04.20,100.334728,1,1,1
/3NJdXwl0z935mnGIG9XpNtsHc2Y2Vskx3V+5r4ol8w=,16.03.20,75.23012552,1,1,1
UCS97R3M908saaYotPVe3ETzSV27w80amriI35eQQiU=,06.03.20,20.83682008,1,1,2
ffgQQWdQRxRMH+tzOypJGtK9uJckPLlrAfAH3YPJajc=,24.05.20,37.57322176,1,1,1
hoQxT7XzcJTalmW9gLx+oT2vUtcid9uwxyzhAUQrcZE=,11.03.20,41.75732218,1,1,1
Z0NoTh1KhF1axkDnQqiJqDHDpoTLPzjyXkHqtL74pFs=,25.05.20,33.38912134,1,1,2
U+2kmJE78lR1tupiwXCYslCNB5at1RTV+NP+3ob4hSs=,16.03.20,50.12552301,1,1,1
360xtUqVF2u16ogNryA8ovY1y0kZQN7Xm/+JrUzTK5o=,20.03.20,50.12552301,1,1,1
5gDXSjXVuHH+wA+zqMzzv1zB9tgiBOxohRCo+MFwcFY=,12.05.20,75.23012552,1,1,1
onMc3G33E06+BEhSWsAOw0xlR/QgG2Q5j+BmzVIJSbw=,09.03.20,29.20502092,1,1,1
8RI0p5D7UGxYkFvHPQaqx/9RzTCN+BPGtEf6Q3ladjU=,12.04.20,29.20502092,1,1,2
dXaFMrKFQUT9UWD4NwdbhmZOQ2sDZPWIlqTTuGFJndA=,22.05.20,100.334728,1,1,2
93kDoEibKh+LLd3jkmIfrqZHbV2uYp2rpIo6JWV+KsA=,28.03.20,10.79497908,1,2,1
1DoVrbEQWysrgJKwF3JbDN6g15/mUQr/hdCEpLkMr0U=,02.05.20,50.12552301,1,1,2
8hVuCw9mvPWscviuzwnSNHbX0mkcbxpZ1/vnL07pNlg=,19.03.20,37.57322176,1,1,1
dQFEL9Zyg2k33ZmbRDG4AKjtWhoKPcquPN6hnvMXGIE=,24.05.20,25.0209205,1,1,1
tDoE4xwgwIbzAgWnDk4sYwIicW5yVuP1kLRNLrhtPG0=,04.03.20,19.16317992,1,1,1
iWi7gmv7X0LtqDggOoKxwNqb145yFz18AA+kD80ptNQ=,01.05.20,58.49372385,1,1,1
9BTHkru9OSHFUVOj7XIORLF41HXec4n56G2th/9eBRo=,06.05.20,83.59832636,1,1,2
l6SUfaHcBAzUXetm090Db/fSy/Z1jElHQuANq/NhSG8=,01.03.20,66.86192469,1,1,2
E8avEPT4AT23EKH+3fDmWuNX36sOM2X8/+ZngWVUbyc=,16.03.20,23.34728033,1,2,2
3GEdqNkjmW02zlvIyaZtRdzoebH5y2rQToBhSpJ8cz4=,07.05.20,45.94142259,1,1,1
9/F+Lni34pS6k5Y+XIWnGLcbXu2KwawZguIVl9I9JtU=,11.04.20,23.34728033,1,1,1
2XdSZWnnkrflCyAMN+cLR5rpCNj19l1geTIOWthgYzU=,04.03.20,66.69456067,2,1,2
wgYcilO7EdrhoWYsjp7qMZvXiDmy2wVjmeCkOPkqf1U=,04.04.20,20.83682008,1,1,1
w/v7Kk73wDCpQn0uQV/JX3fTRmWom2l3dKLfqdsEJ7Q=,26.05.20,50.12552301,1,1,1
4pj7P7K9Zo1PzJngQQKGOi8QRfg8yphSkHK85JZEDvM=,18.03.20,56.73640167,1,1,1
RfWzyyslnKHwJVSjIkhR+Ktn3KN/3B0do2ox7lN25Uc=,22.03.20,50.12552301,1,1,1
uQOsKGVmFjvtFH6orB/To12NETZPpNkBD/0W5SZEGXQ=,29.05.20,58.49372385,1,1,1
0uZx2DMSAdiAoSEP1jyAnIuVI8c+yCfJKcHrrv5H0us=,19.03.20,50.12552301,1,1,2
swycJjJubSbmyB+2hkDVkLDPwDbIgG4fCyZRyiYyyhM=,16.03.20,41.75732218,1,1,2
WsgNSpEKpcfYQ+zSWxt9j8xIKyPrzLArkQ5A4kmnm/M=,19.03.20,33.38912134,1,2,1
hAAizfmTgR5J4UiWQy6vak+JX1nl8NpGC/7mJIV3cZw=,06.03.20,20.83682008,1,1,1
iM6iNVTl+yM3wqVZLlgqaEGMayWicxy3EYSis1Dt7SQ=,14.03.20,83.59832636,2,1,1
mZkKs14V9AxC0/PbfqF3EqBXr5PApnKCWk/mM15WP3c=,30.04.20,83.59832636,1,1,1
9HC7/hrz9k4bGEvMBTgY6ljAfFOiVchaH3wFF8KJXCg=,21.05.20,83.59832636,1,1,4
v9c2VYMsf1oDO8BFr8zwSnrNty/iDhw5h8JMpR6e7Nk=,04.04.20,25.0209205,1,1,2
CymPmRiEsmv/sV4sufiMvT38qDiZ7TQwHG6T0SR9lnc=,16.04.20,75.23012552,1,1,1
qctWfaMwK0WbLoKghT4IcD7MwmvifRaPHDpbC4m1MPo=,12.03.20,58.49372385,1,1,1
uEo9IY1I8Kvcu6EotUMfpdnsNhcLuh64IA7MmnCtdyc=,17.03.20,20.83682008,1,2,2
vWalOriH7cKlLRFwkn8UCpnc3TovEuCQexONTUP0SOY=,01.03.20,12.46861925,1,1,1
q3qjZ+Rnj++qCJ+Ccwy5BC1LqWHCKIS2i/eBZXQdFIg=,26.03.20,33.38912134,1,1,1
bqIQjIirSLAqhldbsKODlGrj9509PkKCdJfirC/dYYE=,23.05.20,29.20502092,1,1,2
sdRssYonGsIhLe1wSE5VII/pzfrVJqeTTqAID+S3dYs=,29.03.20,33.38912134,1,1,2
kqPaYejweSi6xJ9f1bNeaLTd/PfnhJC2b9Z8RKAoq30=,14.05.20,58.49372385,1,1,1
M79lbKFO4JrWBGiRI5DHBMaIwwV1T9ABUskqostWOZw=,17.04.20,117.0711297,1,1,2
muCDP8ar5TWQYL+29ZjBYBzrE8Q4NLQCeZ1NaUjlvkQ=,01.04.20,50.12552301,1,2,2
jSkq1rOOYKniVi7j5ch1qzJYigGdHyiIrN1wVnT0pDw=,07.03.20,37.57322176,1,1,1
84GIWrGHx373W1aJ+TOfU9FxfLLLg8DeA8pqzsqzbzk=,14.04.20,58.49372385,1,1,1
Vuhsq/AoKJRrS9oBO1rSTh840CT/la7uO7t5r8LrsEk=,03.03.20,8.284518828,1,1,1
fkt9vh4dUf6jrQZanuhKHzRcY/15aeTXmkl1jbxcWzg=,18.04.20,50.12552301,1,2,2
6j2O5JRtdiPQVVuUbUruPUvLNGOGYTQwOHgkqj9H2+Q=,04.03.20,14.9790795,1,1,2
Uiw1hfZM8yyAr2VKP9MFlU8nRPkaxO9d3gjnHeHIPqw=,31.03.20,125.4393305,1,1,2
0qKnOp2SofjOOPm4kS9+UXCzBo/WwUYjGfK9qJGpMMI=,05.05.20,29.20502092,1,1,1
H+ZDG3VIOUsOU2w9vk7DJxXVC7MFCMWazGiApw+kEPM=,01.03.20,27.53138075,1,1,1
2VuyUEaf7NYUJ3cCgZvkWlQrc18E2bTKxqskPtculFo=,15.03.20,20.83682008,1,1,1
MqfFtWRCX45hVAB52OIfIFyRZ0sXPj6Ko9JEBnVtGwU=,01.03.20,29.20502092,1,1,1
DYby7HparAbbkOggLc2dh7deBJjFD5PjVgXZHSlE084=,04.04.20,33.38912134,1,1,1
icd7/cyZoKAuKpmVHkZSEz+kANacV8jgxEgTWmROzNo=,28.03.20,6.610878661,1,1,1
8q/9zBrT9aR1/P4HIXMchlwVQXqZtwWk2VNCcfHX/s8=,01.03.20,25.0209205,1,1,1
1VtMg8MmozhxF3UDkAAMaIe5EeUdK5fKrwJaCD4q0HU=,18.03.20,50.12552301,1,1,1
s0nLJa+swQJl+TM3+5d0vqAYqMUCEpIUybkdgn4/h+k=,01.03.20,45.94142259,1,1,1
YMvIocBCnBztlfq/uOjB919eRHa+vim1HNJ1wKv5esE=,14.04.20,25.0209205,1,1,1
lCE3wcoklcTVLlGIvKr93fcA0lUe4pXt1uzp5YDo1sE=,15.05.20,54.30962343,1,1,2
YFdxt6VhQQaCSyeP+aNV+AgGYMmYF81SkdrugB64AkI=,27.05.20,50.12552301,1,1,1
cdJeDvEhyHejiRnZJ3zz1zkhCSecWHjR+ltG+I0fKks=,24.05.20,14.9790795,1,1,1
4y6sN5HZRIdpWNGQcF13Vy1BOxIRK7eaOi6SVuwE37Y=,26.05.20,10.79497908,1,1,1
Md+CcQQemVxx2nHlx2AUKfULUrwWDaJkqbwqvvaK+Us=,19.03.20,50.12552301,1,2,2
5EooJ6Z3drF6ZBzN5YNoP6a3HsrpRpXURwN50th5nnI=,25.05.20,20.83682008,1,1,1
rTIaVg+B6c8uWPR3dNJr6BUf74rvX14myI77FCpw9fw=,28.04.20,50.12552301,1,1,1
xfdzBQ9/zYdazSOAlH3aLlVQoDRNW9W+MW9IaEjlQj8=,01.05.20,50.12552301,1,1,1
TuZjlmRqrbb9i4CkLYcmRMYfm1ehgU+4HcPPt3kUv0c=,08.04.20,16.65271967,1,1,1
Kj9VELtAtzp3xYCes+jFpXlOSzNYniNFUYIyUcoyLPI=,18.05.20,37.57322176,1,1,2
SZNWH7PSyfIccwFe9vSnyEKhS/3fS0oNAJygXvZd9rQ=,11.03.20,45.94142259,1,1,1
IYh2V9I9Qkfqd/1QDiD4W9SQBeIC41DELTqPfnsgQq4=,05.03.20,33.38912134,1,1,1
2zVghlW+RRhb67mBUG+tOb1iQlJcUJS/m8FuM+i/jtA=,17.04.20,225.7740586,2,1,2
p5+q2ZfSnTbQT3Q/ElcHANHswVsPEn33pgd0FD4a0O0=,24.03.20,58.49372385,1,1,2
obBq3bhVjct3seYWDr+PubC6rbRCavIbvJix5/0bPE4=,14.05.20,16.65271967,1,1,1
L/l0lXXRpeDSJVR354gZG7/L3+zWnd5eCXzaq++PzaI=,25.05.20,125.4393305,1,1,1
2+UcbN0WUIIP+mxPu2gatwvuuUcChI/RFm+MVLCcjrw=,17.05.20,10.79497908,1,2,1
y3VyzryLGINhPZpVYVSucsZ/X+NRWMOHCUcOQOvso7o=,30.04.20,112.6359833,1,2,4
QeOrwFN2DwhsE5fduCW2METVZv5bpvVlJi/FQxscxBI=,01.04.20,23.34728033,1,1,1
Q6vPtsXwS3QZpS/lIwCTWhDrBmgtYkxBY1Cle9wi+8s=,03.04.20,29.20502092,1,1,1
GlW4c/HyzSiCWgnVaJMqIJmbkI1vvs+/cjEZUoO38a0=,03.04.20,16.65271967,1,1,1
FoS6xcmnovfdMYuQ2r/lFdiuKCczUGQqe1b5mitqpXc=,04.03.20,50.12552301,1,2,1
pOM/8yDnHEnGKbBPJ2nXM9i7Bchaau2ZPJtCTcdMCB4=,13.03.20,33.38912134,1,1,1
DINeRPthGEFmCYHnDavZUoJOe5ISG9ZGs0DrQLfWvXE=,22.04.20,58.49372385,1,1,2
tEZ5Kv86GBE5+K0EDHw5wHFFi2JsOu/C+cekDmGT1V0=,03.03.20,19.16317992,1,1,1
Gi88/JBHNGnn5qSxzSUoakTFU3wrpIfbGTtAeUYerQ4=,25.03.20,25.0209205,1,1,1
pxIARUl9cXepP4vZd6Yop9fIJfV2qRNFamwsCq22fPw=,18.03.20,54.30962343,1,1,1
EMUKuIqI7Yzf3DvU12jQTpCsMhwfodwmIyYY+MC4tf0=,15.04.20,75.23012552,1,1,2
fppBGK1fYJe2ZeYP/RUG+L6nM4DpAFVYv/saHWGzRmA=,28.03.20,4.937238494,1,1,2
jxGpLjVMX4OUVEXIX7Aoe3HCaH+BDn4weIYUw6BtcFo=,12.05.20,14.9790795,2,1,1
qoxywyX90KiqVXe3udWSqcJMsGxXo/fCfaO6j7izPvs=,15.03.20,50.12552301,1,1,1
xXSyYksdpQrqBzHnLXKU6YlgT5534KF7+SiroDPHfR4=,13.04.20,29.20502092,1,2,1
elvdTE+z8ABX0PNM7HQBjz8bEA0Ni8oURIMrKc0Gs4E=,06.05.20,25.0209205,1,1,1
nM1AoCQtPvILh+zM7rfF8AreDBVjihKsyShbXqB3lWs=,11.03.20,75.23012552,1,1,2
iS7C9gEPuG4xAWTYGNhgFqlTSj0lY12nXZUmApzMJUo=,12.04.20,29.20502092,1,2,2
41eUuI5S7OhaMZQtUkaAkh3N7trvCiX8z87+hpzSJDg=,01.04.20,16.65271967,1,1,1
Yi2mr8uq+tATgHb2kgk7/f1zuanUKL9+z7QKjGLybKs=,24.03.20,83.59832636,1,2,2
KHaC2ge3XEOMuMBOtl/Vos8Rvpuxk6yOlIkmWkCdTFk=,24.05.20,8.284518828,1,1,1
nuIQCrFCqd1+7VkCHOuQbx8M83X2U0GQViIXQ8Vd1JY=,13.05.20,23.34728033,1,1,2
eV1Huj1vwRNbCHMhIuaU+Hke5SnWc2Gbhcx/Kzw/bKI=,06.03.20,29.20502092,1,1,2
qjbPW3fBYSMriga5vi9ewf1tsIA3rGUuxyJRnKrGSLE=,25.05.20,54.30962343,1,1,1
rueuPdPl+ft+35XNiu2nIAKqpgTcwcTvpAhBURuP0yE=,22.04.20,75.23012552,1,1,2
kT1m7f8NVy4L5wM7x9VKqK6dvHRuOLEBbDAylpxcEk8=,10.04.20,96.06694561,1,1,1
E1Ze8rFzpEwq3ODt48rTPcdqx/R3QPtDvqRDJqEedzY=,30.04.20,16.56903766,1,1,1
4z/3W/MgY5SPLTkXKZQn+MsQbr0i8lMIkOl+5L48gMc=,05.03.20,29.20502092,1,1,1
qH9zgqtAOKrJukr5Ef37Ti4rcxcRTN9SKpZy+UnaW8c=,04.03.20,8.284518828,1,1,1
TouIGjauyXd89D5R7dEDjPD3QPMpOq55z1L3ZjGrrPk=,10.03.20,20.83682008,1,2,2
UDGXufP0dkCF/eWPe597ZG3WLum1iE0VqouEax7WlkA=,17.03.20,45.94142259,2,1,1
DyN1C+g0S8lhYd6OLdsNaaalSFLGswdAJf5yAC1MlXE=,01.04.20,45.85774059,1,1,1
j4hvnNVqgFsH6D5MNPEGz7dpHzSwUjd0kmVKdhFC94M=,12.03.20,41.75732218,1,1,1
oZ0IBTU7X/0pvTosS+ZLHGaqqntlGhLq+q+9H75KLVE=,20.04.20,20.83682008,1,1,2
8Vg1ZsIxr9vKrjIS6664y5oxIr0puhkhzf4DopU5sKU=,14.05.20,14.9790795,1,2,1
JVXVeRHoUWWfQCtm1xoc6RYsBRMfjdLBTGSrZuM9Vl8=,21.03.20,14.9790795,1,2,1
qyX++5lBXqLAUXZ9oIfEsMhf24ODewjROXbpVj2LOTk=,29.03.20,29.20502092,1,1,1
sNwQ5dhMM4FlH/rR0mw+YUaWOrY3bsooLOumsdgeIDY=,31.03.20,83.59832636,1,1,1
t/ng+5g/iOplTobR2Glb7eaLB7aneV6DCoUcRLjDHHA=,01.03.20,12.46861925,1,1,2
wjFeQF74oUO0SoLTFFF5gyupLJ8wE8IvnK0qQA4/RIo=,07.04.20,12.46861925,1,1,2
wcEQ37IYcU/Ua38tgi6drpc46lN/fWb9eioM1Aj6IUE=,12.03.20,37.57322176,1,1,1
WutzERj/5x1hF9rbhjxtFRpFL4477qN7IWse3JzS9oU=,20.03.20,45.94142259,1,2,1
f00S5liZUunAQ59fbO2x39xEhihT6o3CEeJtdos1R64=,29.03.20,8.284518828,1,1,1
c99LoZjtwjLlIa+PWFlkD8s8fE8lpe2U+T32Jei3FQQ=,01.04.20,33.38912134,1,1,1
GvBgvy/s/T6+5IvyvE4vn1NuOsfRWeArbMceXxyC/B4=,21.04.20,45.85774059,1,1,1
geCmv5ovU6FHp0wnQkMODaC/ZzfJ1t4cNH6nBohU4dw=,16.03.20,41.75732218,2,1,1
UoqmlF9VH+ASjMovMd63rSfUDHZJEW4Fbf7kLzSCSu4=,02.03.20,29.20502092,1,1,2
Kq4FGKZH3DWHrHjJDzCebd7MLmw+vmaVSC7M7xPn+u4=,27.05.20,8.284518828,1,1,4
QSEmFZ/r4iwjgX2mFO8/6Ezaa5Rifo3P3woozA7YXek=,01.05.20,33.38912134,1,2,1
UqoO1Iw6Aqu0SSs4ujt8ZhOPXs0q4rT2A/YMlWi1g28=,04.05.20,100.251046,1,1,1
qIgTQWlrVnspxlA7geUK3lAfOPIW97oTVMop8k6K0SI=,27.03.20,69.28870293,1,1,1
jt79/lK4rEePEmgRkgNxc2yYg3tnJLJ4MXqG5JInreE=,11.05.20,10.79497908,1,1,1
WIIc6Yz71Le2hpwKqAOvbqyx9WdlHmUhW/GmvuXyxAU=,01.05.20,12.46861925,1,2,2
XugU2RvkDhTQBVbXkgzbxVIQ3ct1eKWhd9BdEovdyyY=,22.03.20,29.20502092,1,1,2
ndx4gPZpKqhUSW7Lk3TWL4Zm7htetGejwW8mlMM32PM=,23.03.20,19.16317992,2,2,1
Ltr0R/GYY6Zw8NiD1fqxHRPlc9a4EZNXYU4HhZZEZlM=,30.03.20,37.57322176,1,1,5
Q9/8JuIAfVcc/4tEXN9BHPs0VMEhCZgc3s571+rmQSM=,10.03.20,50.12552301,1,1,1
58Kf+fIK+lXsc/uZdLk3/XDsSp0Lv07j08CCAZp1eaY=,05.04.20,50.12552301,1,1,1
vylBzVIKfJQrnz8/MGkTvrHQG9ytlFbqNQPC0b9K/eQ=,02.03.20,52.55230126,1,1,2
soi2dU+SfWwGeMWP1kwcBfUUPpsfHWT7pk6EIjZ0SHQ=,15.05.20,66.86192469,1,1,1
2QlcuFPL44p8fEnHeZUSYYsCyqJaiQX6sWd5N8jNaQQ=,02.05.20,80.08368201,1,1,2
J8gE+7V7so+NvlOJcSZrUpvnxB7+khsdVR4sPJXXK3o=,04.05.20,16.65271967,2,1,1
